battery_power,blue,clock_speed,dual_sim,fc,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,touch_screen,wifi,price_range,combined_g,screen_size,pixel_density
1811,True,0.5,True,0.0,32.0,1.0,115.0,6.0,0.0,348.0,18,False,True,0,3,20.2,11432.1
688,True,2.5,False,9.0,40.0,0.2,109.0,5.0,20.0,1382.0,8,True,False,1,2,13.9,52937.6
514,True,2.9,True,5.0,18.0,0.7,141.0,2.0,8.0,980.0,16,False,True,0,2,14.8,109178.1
1933,False,2.8,True,1.0,16.0,0.5,154.0,3.0,9.0,838.0,18,True,False,0,2,14.1,23923.2
915,False,2.0,False,8.0,31.0,0.3,91.0,3.0,20.0,378.0,9,True,False,0,4,12.5,92120.0
1006,False,2.2,True,4.0,22.0,0.8,135.0,4.0,8.0,909.0,7,False,True,0,4,18.4,1885.1
1134,True,0.9,False,2.0,13.0,0.4,92.0,4.0,19.0,3632.0,19,True,False,3,4,18.8,864.6
599,True,2.9,False,0.0,64.0,0.3,186.0,8.0,1.0,3396.0,7,False,False,2,4,5.8,11472.1
973,False,0.5,True,5.0,53.0,0.5,196.0,5.0,7.0,1861.0,16,True,False,1,2,16.4,3764.6
1180,True,2.5,False,0.0,27.0,0.1,90.0,6.0,1.0,348.0,19,True,True,0,4,8.6,10548.8
1237,True,2.5,False,7.0,13.0,0.8,98.0,4.0,12.0,2528.0,16,False,False,2,2,13.6,1328.8
659,False,0.5,True,7.0,5.0,0.3,169.0,8.0,10.0,2190.0,16,True,False,1,4,18.9,25453.4
1142,True,1.4,True,6.0,6.0,0.7,190.0,8.0,8.0,663.0,5,True,True,0,2,12.6,36235.7
1002,False,2.7,True,16.0,11.0,0.4,185.0,6.0,18.0,961.0,19,False,True,0,4,12.2,11960.7
1392,False,2.5,False,0.0,44.0,0.7,113.0,4.0,2.0,1280.0,16,False,True,1,4,8.1,65337.8
602,False,0.9,False,9.0,50.0,0.9,141.0,8.0,18.0,2189.0,16,True,False,2,2,8.6,313652.0
1249,True,0.5,False,3.0,55.0,0.8,140.0,3.0,8.0,531.0,13,True,True,0,4,20.6,35037.1
531,True,0.5,True,0.0,12.0,0.5,121.0,4.0,3.0,2331.0,20,False,True,1,4,21.6,12120.6
1450,False,2.1,False,1.0,31.0,0.6,114.0,5.0,4.0,794.0,9,True,True,1,2,12.1,213070.0
1342,False,2.8,False,1.0,50.0,0.1,173.0,1.0,8.0,2644.0,11,True,True,2,2,7.3,10786.3
832,True,0.5,False,5.0,22.0,0.6,198.0,1.0,8.0,1666.0,20,True,True,1,4,15.5,31666.6
867,True,1.5,False,0.0,57.0,0.1,159.0,4.0,0.0,2157.0,18,False,False,1,4,10.0,20923.6
1404,False,2.1,False,16.0,44.0,0.9,151.0,1.0,20.0,1196.0,5,False,True,1,2,11.7,273644.4
840,False,0.9,True,6.0,33.0,0.7,150.0,6.0,7.0,2072.0,19,True,False,2,2,12.8,184208.0
1368,False,0.5,False,10.0,42.0,0.2,91.0,1.0,20.0,1590.0,14,False,False,1,4,12.0,69914.6
1927,False,0.9,True,3.0,11.0,0.4,190.0,8.0,12.0,2916.0,18,True,True,3,2,19.4,38115.8
1714,False,0.5,True,7.0,31.0,0.4,120.0,2.0,10.0,3707.0,19,False,True,3,2,5.1,35284.1
1201,True,0.5,False,1.0,10.0,0.4,198.0,6.0,5.0,726.0,3,True,False,0,4,11.7,169502.0
1796,True,2.3,False,4.0,44.0,0.9,184.0,2.0,11.0,3577.0,4,True,False,3,3,18.4,75853.9
1147,False,0.8,True,11.0,28.0,0.7,158.0,6.0,13.0,2627.0,15,False,True,2,3,18.2,67603.8
776,True,1.7,False,0.0,20.0,1.0,146.0,4.0,9.0,685.0,7,True,True,0,4,18.6,96063.1
510,False,2.6,False,0.0,33.0,0.1,110.0,6.0,10.0,1693.0,5,True,False,1,2,6.3,316768.9
1045,True,1.2,True,3.0,40.0,0.1,175.0,6.0,7.0,2137.0,12,False,True,2,4,13.6,123970.0
1497,True,0.9,True,4.0,10.0,0.1,153.0,8.0,20.0,3696.0,3,False,True,3,4,9.0,10638.4
1425,True,0.6,False,0.0,33.0,0.5,89.0,3.0,2.0,3771.0,9,False,True,3,4,10.4,62750.8
726,False,2.2,False,0.0,40.0,0.8,94.0,4.0,20.0,1342.0,4,True,True,0,4,19.4,16283.2
1576,True,2.0,False,0.0,20.0,0.6,148.0,3.0,0.0,1379.0,16,False,True,1,4,17.0,37406.5
714,True,2.1,True,5.0,11.0,0.1,197.0,3.0,6.0,1164.0,19,True,False,1,4,19.2,169257.8
1595,False,1.9,True,1.0,63.0,0.9,88.0,1.0,20.0,908.0,6,False,True,1,2,22.2,132085.6
541,False,1.0,False,0.0,10.0,0.4,127.0,4.0,0.0,1019.0,15,True,False,1,4,21.0,163753.7
1617,True,2.6,False,14.0,29.0,0.9,113.0,6.0,20.0,3685.0,18,False,False,3,2,13.0,14716.0
1154,False,1.1,True,2.0,5.0,0.2,98.0,1.0,13.0,1470.0,12,False,False,1,4,12.0,55696.7
1638,False,1.0,False,6.0,2.0,0.2,189.0,1.0,11.0,2299.0,9,True,True,2,3,21.0,11796.2
1150,True,2.7,False,0.0,39.0,0.4,151.0,8.0,1.0,999.0,11,True,False,0,3,6.3,50412.7
1254,True,2.3,False,0.0,44.0,0.2,149.0,1.0,10.0,3011.0,12,True,False,2,4,8.1,25714.1
1806,True,2.0,True,2.0,54.0,0.1,117.0,1.0,11.0,3142.0,6,False,True,3,4,13.0,19405.3
603,False,1.5,False,8.0,12.0,0.7,114.0,6.0,20.0,1543.0,19,True,False,1,3,8.6,149750.2
1834,False,2.1,False,7.0,40.0,0.1,99.0,4.0,11.0,3692.0,16,True,False,3,4,13.0,0.0
520,False,2.3,False,0.0,31.0,0.8,145.0,6.0,14.0,2753.0,17,False,True,1,4,14.8,9257.8
565,False,0.6,True,1.0,50.0,0.1,158.0,2.0,8.0,2156.0,6,True,True,1,3,14.3,26694.3
1689,True,0.5,False,11.0,9.0,0.5,150.0,5.0,15.0,2637.0,3,False,False,2,3,8.9,35418.5
742,True,2.3,False,0.0,21.0,0.7,104.0,8.0,1.0,331.0,7,False,False,0,3,13.6,59512.9
1143,False,1.2,True,1.0,22.0,1.0,125.0,3.0,6.0,1214.0,16,True,False,1,4,13.0,147998.8
761,True,0.5,False,9.0,3.0,0.8,196.0,7.0,15.0,2248.0,15,True,True,2,3,19.2,134225.3
959,True,1.3,True,0.0,36.0,0.4,196.0,5.0,14.0,3073.0,8,True,True,3,3,19.0,91979.1
772,True,1.2,True,7.0,8.0,0.6,134.0,7.0,8.0,422.0,15,False,False,0,4,9.2,108120.0
1015,True,0.8,False,5.0,12.0,0.5,102.0,3.0,14.0,2293.0,2,True,False,1,2,5.1,44601.0
1824,True,1.9,True,9.0,2.0,0.7,103.0,1.0,14.0,3958.0,19,True,False,3,4,12.2,4528.7
1130,True,0.5,True,1.0,29.0,0.7,130.0,1.0,14.0,432.0,10,True,True,0,4,6.1,129001.8
1183,True,0.5,True,3.0,48.0,0.1,120.0,8.0,12.0,1152.0,3,False,False,0,4,8.5,31844.7
574,True,2.0,True,0.0,26.0,0.5,118.0,6.0,2.0,1303.0,2,False,True,0,4,8.9,58544.7
1472,False,3.0,False,4.0,20.0,0.3,169.0,2.0,6.0,797.0,11,True,False,0,4,6.1,64779.7
1868,True,0.5,False,2.0,40.0,0.9,179.0,8.0,17.0,298.0,17,True,False,0,4,8.2,62095.6
1375,False,2.9,False,2.0,20.0,0.4,147.0,6.0,7.0,3847.0,12,False,True,3,3,8.0,50585.5
881,False,1.0,False,1.0,64.0,0.5,160.0,3.0,6.0,2110.0,6,True,True,1,3,20.1,3638.8
1742,True,0.5,True,5.0,43.0,0.9,176.0,3.0,7.0,1921.0,3,True,False,2,4,9.2,54444.8
1225,False,0.7,True,6.0,60.0,0.1,107.0,2.0,15.0,2423.0,6,False,False,2,3,20.2,775.7
1970,True,0.5,True,0.0,15.0,1.0,132.0,2.0,0.0,1658.0,20,True,True,2,4,17.5,134623.8
1186,True,0.5,True,2.0,21.0,0.4,160.0,8.0,4.0,2361.0,7,False,False,1,3,18.8,2112.3
1762,False,0.7,False,7.0,60.0,0.1,157.0,4.0,10.0,1380.0,14,False,False,1,3,14.9,34091.9
1731,True,1.4,True,4.0,4.0,0.5,163.0,6.0,18.0,3892.0,4,True,True,3,4,5.1,315351.4
852,False,1.8,True,5.0,8.0,0.8,160.0,5.0,9.0,315.0,20,False,False,0,4,9.2,100148.6
848,True,1.5,True,4.0,36.0,0.3,151.0,4.0,16.0,2289.0,19,True,True,1,4,10.2,2893.3
1575,False,2.5,True,0.0,11.0,0.2,185.0,7.0,20.0,2182.0,17,True,False,2,4,7.6,52954.7
1554,False,2.8,True,7.0,23.0,0.1,105.0,6.0,18.0,2184.0,20,False,True,2,3,15.8,66006.8
1972,True,1.6,False,0.0,48.0,0.5,92.0,8.0,2.0,2872.0,11,False,True,3,3,7.3,31939.7
827,True,0.6,True,9.0,35.0,0.2,87.0,6.0,17.0,2367.0,15,False,True,1,4,5.8,3275.5
1063,False,1.5,False,7.0,3.0,0.9,155.0,4.0,10.0,1919.0,20,True,False,1,3,15.6,21442.7
1695,False,2.3,True,1.0,34.0,0.4,84.0,5.0,10.0,3296.0,14,False,False,3,2,18.0,69002.6
1343,False,2.4,True,5.0,14.0,0.9,81.0,8.0,10.0,462.0,11,True,True,0,4,19.3,66368.7
834,False,0.5,False,2.0,27.0,0.2,123.0,1.0,16.0,1591.0,20,True,False,1,4,14.2,146403.0
595,False,2.6,False,0.0,20.0,0.4,122.0,2.0,18.0,1593.0,2,False,True,0,4,22.0,23107.6
1081,True,1.9,True,13.0,42.0,0.1,101.0,7.0,17.0,2456.0,7,False,False,1,4,8.1,8361.5
911,False,1.4,True,3.0,14.0,0.7,199.0,4.0,4.0,2933.0,11,True,False,3,2,16.3,162245.2
844,False,2.2,True,1.0,22.0,0.9,197.0,7.0,2.0,3154.0,7,False,False,3,4,17.8,87085.1
1335,True,3.0,False,3.0,60.0,0.8,180.0,2.0,4.0,3615.0,9,False,False,3,3,5.4,8592.0
1883,False,1.6,False,9.0,24.0,0.1,87.0,1.0,16.0,3563.0,3,False,False,3,2,19.7,9428.7
1128,True,0.5,True,6.0,33.0,0.6,147.0,8.0,7.0,1440.0,19,False,False,1,3,22.7,50660.3
826,True,2.4,True,14.0,57.0,0.6,117.0,2.0,17.0,1907.0,5,False,False,1,4,20.5,62150.8
1650,False,2.3,False,0.0,38.0,0.7,89.0,1.0,1.0,324.0,2,True,True,0,4,17.2,39593.8
1162,False,1.0,False,0.0,50.0,0.5,104.0,4.0,10.0,1404.0,15,True,True,1,3,10.4,27645.4
1517,False,2.5,False,2.0,8.0,0.8,169.0,4.0,18.0,2738.0,12,False,False,2,4,24.1,38906.6
963,False,0.5,False,1.0,60.0,0.8,156.0,3.0,3.0,2722.0,16,False,False,2,4,13.4,45461.3
1837,False,1.0,True,5.0,12.0,0.9,103.0,8.0,6.0,2294.0,20,False,True,3,4,10.6,206167.9
1028,True,2.8,False,1.0,30.0,0.1,193.0,1.0,10.0,1424.0,13,False,True,1,4,18.4,188224.1
1831,True,2.2,True,4.0,55.0,1.0,189.0,8.0,9.0,1133.0,10,True,False,1,2,14.3,211921.0
571,True,2.0,True,5.0,58.0,0.6,101.0,6.0,11.0,555.0,11,False,True,0,4,21.5,2214.7
1770,True,2.3,False,0.0,9.0,0.6,183.0,6.0,5.0,3785.0,14,False,True,3,3,16.4,91924.0
970,True,1.3,True,5.0,59.0,0.2,84.0,7.0,19.0,3675.0,12,False,False,3,2,12.0,262690.8
642,True,0.5,False,0.0,38.0,0.8,86.0,5.0,10.0,435.0,2,True,False,0,4,9.2,171133.2
622,True,1.9,True,12.0,11.0,0.8,193.0,8.0,14.0,3183.0,4,True,True,2,3,5.0,298528.0
600,True,1.8,False,9.0,6.0,0.8,199.0,2.0,15.0,3495.0,7,True,False,2,4,17.5,28660.1
1412,False,0.6,False,9.0,57.0,0.2,86.0,3.0,10.0,1853.0,18,False,True,1,2,18.0,73.3
733,False,0.8,False,7.0,16.0,0.4,138.0,4.0,12.0,2648.0,19,True,False,2,3,12.0,30081.2
1070,True,3.0,False,9.0,19.0,0.8,160.0,7.0,16.0,2647.0,20,True,False,2,2,19.1,7605.2
875,True,0.7,True,1.0,30.0,0.7,146.0,8.0,8.0,702.0,15,True,True,0,3,24.2,16531.3
1994,True,0.7,False,5.0,5.0,0.4,189.0,2.0,7.0,1836.0,18,False,False,2,3,16.3,8156.8
823,False,1.0,True,9.0,18.0,0.2,182.0,5.0,16.0,3894.0,9,True,False,3,4,16.4,97134.1
1908,False,0.5,False,9.0,30.0,1.0,111.0,2.0,19.0,2944.0,17,False,True,3,4,25.5,5742.7
790,False,0.5,True,7.0,44.0,0.1,89.0,8.0,8.0,3424.0,9,True,False,3,4,17.0,92982.4
1330,True,1.8,True,1.0,40.0,0.5,177.0,1.0,5.0,2678.0,14,True,True,2,3,9.8,17658.0
1660,False,0.5,False,2.0,15.0,0.7,100.0,8.0,8.0,2424.0,9,True,False,2,4,13.0,19258.5
1776,False,2.2,False,2.0,20.0,0.9,82.0,6.0,16.0,2671.0,12,True,True,3,2,18.0,156560.5
1611,False,0.5,True,4.0,27.0,0.9,199.0,1.0,10.0,3078.0,6,False,True,2,4,15.1,10913.4
1410,True,0.5,True,0.0,15.0,0.3,92.0,3.0,1.0,2304.0,18,True,False,2,4,18.4,13680.0
1772,True,1.6,False,17.0,45.0,0.5,159.0,2.0,18.0,1146.0,17,True,False,1,4,6.1,192784.4
1280,True,1.3,False,0.0,39.0,1.0,108.0,7.0,1.0,2335.0,2,False,True,1,4,7.2,29073.3
1712,True,0.9,True,2.0,23.0,1.0,155.0,7.0,19.0,1422.0,15,True,False,1,3,5.0,20553.0
1562,True,0.7,False,0.0,55.0,0.1,140.0,8.0,1.0,2096.0,3,False,False,2,2,15.3,119792.9
891,False,1.9,True,1.0,18.0,0.1,153.0,6.0,3.0,1303.0,4,True,True,0,4,23.3,2463.5
1957,False,1.2,True,18.0,36.0,0.8,151.0,2.0,19.0,1115.0,18,False,True,1,4,16.1,128076.9
1110,False,0.6,False,1.0,42.0,0.9,192.0,5.0,2.0,456.0,18,True,False,0,3,14.4,103326.2
875,True,1.4,True,1.0,43.0,0.6,104.0,8.0,3.0,3396.0,18,False,False,3,4,14.1,61988.5
1211,True,1.2,False,0.0,28.0,0.3,130.0,2.0,3.0,2750.0,14,True,False,2,2,6.1,9156.4
769,False,0.5,True,12.0,54.0,0.2,112.0,4.0,19.0,941.0,20,False,True,0,4,17.0,145017.6
671,False,2.9,False,7.0,2.0,0.1,95.0,6.0,19.0,2278.0,2,False,False,2,4,13.6,73002.8
1872,False,0.5,False,5.0,26.0,0.5,172.0,4.0,10.0,2273.0,8,False,True,2,4,8.9,82150.1
1076,False,2.3,True,0.0,14.0,0.7,191.0,5.0,0.0,2355.0,2,True,True,2,4,23.3,80222.5
1325,False,1.9,False,2.0,50.0,0.1,146.0,1.0,10.0,2328.0,2,False,False,2,3,19.7,17604.3
911,True,2.2,True,1.0,28.0,0.5,182.0,2.0,2.0,2638.0,13,True,True,1,4,8.9,13459.7
1273,True,0.7,False,1.0,23.0,0.6,178.0,6.0,14.0,558.0,13,False,False,0,3,9.4,72182.4
1062,False,0.5,False,3.0,39.0,0.9,124.0,4.0,4.0,1345.0,11,False,True,0,4,16.0,29156.7
1317,False,1.5,False,6.0,12.0,0.1,154.0,2.0,9.0,425.0,11,True,True,0,3,7.0,33371.7
940,False,2.9,False,0.0,16.0,0.7,115.0,4.0,1.0,2192.0,9,True,True,1,3,19.8,27470.2
729,True,2.0,False,0.0,14.0,0.6,135.0,6.0,2.0,3397.0,17,False,True,2,3,24.2,24544.0
1494,False,2.4,False,6.0,3.0,0.9,93.0,7.0,17.0,1208.0,17,True,False,1,4,19.1,49572.4
1546,True,1.6,True,2.0,27.0,0.7,124.0,2.0,6.0,267.0,16,True,False,0,4,15.6,108766.5
1253,False,0.7,False,0.0,34.0,0.9,113.0,4.0,10.0,3518.0,8,True,True,3,4,7.6,13706.2
895,False,0.5,True,6.0,16.0,0.3,164.0,8.0,14.0,3122.0,4,False,True,2,2,7.0,28350.0
793,True,1.9,True,0.0,43.0,0.3,124.0,8.0,2.0,1050.0,3,True,True,0,4,14.2,1263.4
1628,True,1.8,True,11.0,56.0,0.1,136.0,2.0,13.0,3358.0,12,True,True,3,3,20.2,42401.0
625,False,2.7,True,2.0,42.0,0.8,138.0,8.0,3.0,2929.0,17,False,False,2,3,10.8,33288.2
1110,False,1.5,False,2.0,12.0,0.3,153.0,8.0,5.0,624.0,15,False,False,0,4,11.4,164381.6
999,False,1.7,False,6.0,49.0,0.6,132.0,1.0,17.0,1598.0,8,True,False,1,2,7.0,171108.6
1856,False,0.5,True,0.0,24.0,0.1,155.0,5.0,1.0,2052.0,10,True,False,2,4,18.0,17774.2
1715,False,2.6,True,9.0,15.0,0.6,120.0,6.0,20.0,1249.0,4,True,False,1,4,16.1,13092.3
1897,True,1.9,False,2.0,54.0,0.3,154.0,2.0,7.0,412.0,2,False,False,0,4,20.2,23016.8
1202,True,2.4,True,0.0,19.0,0.1,122.0,2.0,1.0,595.0,3,False,False,0,2,19.0,37040.4
1171,True,1.7,True,2.0,19.0,0.3,167.0,7.0,19.0,263.0,8,False,False,0,2,7.8,24005.1
964,False,2.0,False,0.0,22.0,0.7,86.0,8.0,0.0,2577.0,5,True,False,2,4,23.3,11916.3
1973,True,2.4,True,6.0,46.0,0.1,193.0,4.0,10.0,639.0,3,False,True,0,2,6.0,99141.5
1992,True,0.6,True,11.0,2.0,0.1,141.0,1.0,14.0,3206.0,10,True,False,3,3,13.5,43026.3
546,True,2.6,True,5.0,26.0,1.0,159.0,5.0,15.0,1550.0,3,True,False,1,2,7.3,94483.3
1093,False,0.5,False,1.0,31.0,0.6,171.0,2.0,12.0,1646.0,6,True,False,1,4,12.0,155016.7
1880,True,2.0,False,11.0,35.0,0.1,200.0,4.0,14.0,1930.0,15,True,False,2,2,18.4,100227.7
1765,False,1.1,False,3.0,11.0,0.7,87.0,2.0,7.0,3695.0,18,False,False,3,3,7.8,125785.3
1640,False,0.5,True,1.0,36.0,0.9,87.0,8.0,11.0,3235.0,10,False,True,3,4,6.1,196587.5
1830,False,0.5,False,0.0,7.0,0.9,191.0,6.0,12.0,2334.0,14,True,False,2,2,10.6,68696.2
826,False,0.6,False,3.0,62.0,0.7,187.0,4.0,19.0,1998.0,17,False,False,1,2,17.5,71798.3
1864,False,2.2,False,0.0,7.0,0.1,142.0,1.0,2.0,2258.0,10,False,False,2,4,10.0,34762.5
586,True,0.6,False,16.0,42.0,0.3,121.0,7.0,17.0,1869.0,7,True,True,1,4,12.2,71936.9
1206,False,3.0,True,10.0,30.0,0.6,127.0,3.0,13.0,1825.0,4,False,True,2,4,7.1,381444.1
832,True,0.5,True,1.0,5.0,0.1,165.0,5.0,2.0,3946.0,14,True,True,3,4,13.0,1345.8
848,True,2.8,False,1.0,8.0,0.1,103.0,7.0,3.0,436.0,15,True,True,0,3,11.7,774.2
1851,False,2.9,False,0.0,53.0,0.7,112.0,6.0,2.0,2678.0,8,False,False,2,3,6.0,34075.0
1166,True,0.5,False,7.0,59.0,0.5,80.0,1.0,11.0,3887.0,7,False,True,3,3,10.0,27880.6
1776,True,2.1,True,10.0,35.0,0.1,172.0,4.0,16.0,1813.0,20,True,True,1,3,20.6,8407.5
1254,True,1.2,False,2.0,27.0,0.2,134.0,2.0,10.0,817.0,16,True,True,0,4,14.0,126224.0
1494,False,1.6,True,4.0,24.0,0.2,101.0,1.0,17.0,3614.0,9,False,False,3,4,19.2,60677.6
984,True,2.2,True,0.0,39.0,0.5,119.0,8.0,18.0,2013.0,16,True,False,1,4,13.0,8318.2
1179,True,0.8,False,1.0,5.0,0.9,154.0,5.0,17.0,543.0,18,False,True,0,2,10.6,123082.7
513,False,1.9,False,8.0,27.0,0.4,174.0,8.0,13.0,3400.0,13,True,True,2,2,17.1,11708.8
557,False,0.5,True,3.0,17.0,0.2,89.0,6.0,4.0,2623.0,16,False,False,1,2,23.3,9812.0
744,False,1.7,True,0.0,33.0,0.5,105.0,4.0,2.0,2700.0,19,False,False,2,4,9.5,258702.7
1129,True,0.8,True,9.0,21.0,0.6,116.0,2.0,10.0,1400.0,13,True,False,1,4,11.0,174532.4
1148,False,2.3,True,0.0,58.0,0.3,170.0,5.0,20.0,3127.0,11,False,False,2,4,12.2,34174.4
1793,False,2.7,False,12.0,44.0,0.7,175.0,5.0,17.0,2803.0,6,True,True,3,4,21.0,45506.9
1310,False,2.3,True,3.0,15.0,0.2,150.0,5.0,11.0,2518.0,5,True,True,2,2,24.8,37313.7
1604,False,1.2,False,1.0,6.0,0.5,191.0,6.0,15.0,3564.0,2,True,False,3,3,7.3,9706.3
1676,False,1.6,False,2.0,37.0,0.2,145.0,1.0,3.0,2515.0,4,False,True,2,3,16.1,9962.6
1001,False,2.8,True,1.0,40.0,0.2,117.0,3.0,7.0,3654.0,10,True,True,3,3,15.8,107138.7
1086,False,2.7,False,0.0,24.0,0.1,135.0,8.0,19.0,3930.0,18,True,True,3,4,17.0,217824.9
1986,True,0.5,True,7.0,39.0,0.1,89.0,7.0,19.0,3476.0,17,True,False,3,4,13.6,11055.1
634,True,0.8,False,5.0,41.0,0.2,192.0,1.0,12.0,3242.0,4,False,True,3,3,21.1,119610.7
502,False,0.8,False,7.0,52.0,1.0,82.0,6.0,8.0,2666.0,20,True,False,2,3,6.4,50887.3
1641,False,1.1,False,6.0,48.0,0.7,97.0,8.0,7.0,1695.0,17,False,True,2,3,14.3,31234.7
623,False,1.4,True,0.0,15.0,0.2,189.0,3.0,1.0,3510.0,18,False,True,2,4,14.6,44974.8
962,True,1.1,True,3.0,17.0,0.1,161.0,8.0,20.0,3438.0,20,False,False,3,2,14.3,54370.9
1057,True,2.7,False,3.0,41.0,0.1,97.0,4.0,10.0,2033.0,2,True,False,1,4,18.4,19224.3
1862,False,1.5,False,1.0,62.0,1.0,182.0,1.0,2.0,1017.0,9,False,False,1,3,11.4,35417.2
555,True,3.0,True,5.0,38.0,0.8,193.0,2.0,10.0,1686.0,8,False,True,1,4,8.1,52046.9
1000,False,2.7,False,1.0,58.0,1.0,135.0,5.0,12.0,862.0,20,False,False,0,4,7.0,54859.0
841,False,0.5,False,6.0,11.0,0.3,81.0,5.0,14.0,957.0,11,True,False,0,4,7.8,10817.3
865,False,2.9,False,5.0,16.0,0.1,89.0,4.0,12.0,3494.0,14,False,True,3,2,13.3,25414.7
999,False,2.6,True,11.0,56.0,1.0,165.0,4.0,13.0,3083.0,11,True,True,2,4,8.9,63058.7
1232,False,1.2,False,12.0,30.0,0.9,131.0,6.0,14.0,1656.0,15,True,True,1,3,8.9,53441.0
1194,False,2.3,False,6.0,34.0,0.2,165.0,2.0,12.0,313.0,19,True,False,0,4,15.0,16763.1
612,True,0.5,True,1.0,20.0,0.8,179.0,8.0,6.0,3282.0,18,True,True,3,4,16.1,105752.5
1362,True,2.9,False,0.0,47.0,0.5,186.0,6.0,4.0,3629.0,5,True,True,3,2,25.5,24517.6
1469,False,1.7,True,11.0,44.0,0.5,169.0,2.0,14.0,1687.0,5,True,True,1,4,15.8,21780.0
986,True,0.8,False,13.0,28.0,0.8,182.0,4.0,20.0,1149.0,18,True,False,0,4,10.6,12747.3
1843,False,2.8,False,1.0,62.0,0.8,104.0,3.0,7.0,3899.0,6,False,True,3,4,6.4,2730.0
1561,False,0.5,True,10.0,4.0,0.5,134.0,2.0,13.0,1783.0,10,True,False,2,4,17.7,90550.0
1695,True,0.5,True,2.0,47.0,0.5,189.0,5.0,13.0,1629.0,11,True,False,1,4,10.0,37206.4
667,False,2.6,True,3.0,8.0,0.8,185.0,1.0,7.0,2528.0,8,True,False,2,2,13.6,145309.2
1768,True,2.0,False,0.0,2.0,0.8,88.0,7.0,2.0,3256.0,5,True,False,3,4,10.8,218855.7
1269,True,2.8,True,16.0,41.0,1.0,180.0,8.0,17.0,2341.0,16,False,True,2,2,13.5,31156.7
1109,True,2.8,True,6.0,57.0,0.9,151.0,1.0,12.0,2785.0,16,False,False,2,3,18.0,5738.4
936,False,0.5,True,14.0,14.0,0.1,164.0,3.0,17.0,3761.0,12,False,False,3,4,13.0,19350.0
1713,True,2.0,False,9.0,5.0,0.7,199.0,6.0,16.0,1513.0,2,False,True,1,4,16.2,13086.7
1175,True,1.7,True,1.0,45.0,0.6,167.0,2.0,7.0,2240.0,5,True,False,1,4,11.7,4284.6
1940,True,1.0,True,0.0,5.0,0.2,194.0,4.0,1.0,820.0,3,True,True,1,4,26.2,40598.9
855,True,0.5,False,2.0,59.0,0.5,159.0,2.0,3.0,1875.0,8,True,True,1,4,17.9,68686.5
771,True,0.5,True,0.0,33.0,0.1,157.0,3.0,17.0,920.0,10,True,True,0,4,16.1,60103.9
645,False,2.5,False,10.0,63.0,1.0,174.0,4.0,14.0,3615.0,13,False,True,2,4,19.7,8241.2
1307,False,1.8,False,2.0,7.0,0.6,88.0,7.0,3.0,1412.0,5,False,True,1,2,18.4,53771.3
1948,False,2.9,True,4.0,5.0,0.2,136.0,1.0,13.0,361.0,10,True,False,0,2,6.1,74704.9
1509,False,0.6,True,5.0,50.0,0.3,81.0,4.0,8.0,1540.0,3,True,False,1,3,14.4,118113.9
626,True,2.8,True,3.0,11.0,0.8,109.0,2.0,9.0,1077.0,4,False,True,0,4,6.1,212521.8
1190,False,2.0,True,0.0,40.0,0.2,93.0,5.0,1.0,3610.0,9,False,True,3,2,14.8,155591.5
1727,True,2.1,True,10.0,57.0,0.3,158.0,6.0,18.0,512.0,6,False,False,0,2,5.4,89683.0
1670,True,3.0,False,14.0,62.0,0.5,114.0,8.0,20.0,3024.0,20,False,True,3,2,6.0,247601.7
1150,True,0.5,True,4.0,27.0,1.0,134.0,1.0,17.0,1610.0,16,False,False,1,4,11.0,41418.0
1208,False,2.9,False,5.0,16.0,1.0,175.0,1.0,19.0,2201.0,12,False,False,1,4,23.3,30487.0
1812,True,1.3,True,4.0,42.0,1.0,162.0,7.0,15.0,3338.0,11,True,True,3,4,22.2,26531.5
770,True,1.5,True,6.0,61.0,0.2,196.0,4.0,9.0,3473.0,4,False,True,3,2,7.6,117664.3
1559,True,1.3,True,10.0,10.0,0.3,114.0,8.0,17.0,2203.0,15,True,True,1,4,8.6,9264.8
1902,False,0.5,False,10.0,13.0,0.2,155.0,4.0,11.0,940.0,15,True,False,1,3,17.2,39057.1
1751,False,2.5,False,1.0,4.0,0.6,146.0,8.0,9.0,1155.0,12,True,True,1,2,23.6,123985.1
1416,True,1.8,True,0.0,20.0,0.1,93.0,4.0,0.0,3872.0,7,False,True,3,2,10.2,181779.4
1288,False,0.5,True,3.0,61.0,0.2,115.0,6.0,6.0,1882.0,10,False,True,2,4,17.1,86840.0
1003,True,2.9,False,16.0,16.0,0.6,119.0,8.0,19.0,1798.0,10,False,False,1,4,17.5,20682.9
1715,True,0.5,True,1.0,18.0,0.1,96.0,6.0,3.0,2598.0,3,False,False,3,4,17.1,54195.9
1967,False,0.5,False,0.0,46.0,0.6,199.0,1.0,7.0,1567.0,7,True,False,1,4,15.1,47134.6
962,False,1.0,True,14.0,2.0,0.9,125.0,1.0,20.0,1491.0,14,False,False,1,3,16.1,192552.0
1487,False,1.5,False,5.0,42.0,0.8,120.0,2.0,7.0,2003.0,3,False,False,2,4,12.6,67267.7
1569,True,1.6,True,4.0,54.0,0.9,190.0,4.0,6.0,3905.0,4,False,False,3,4,6.3,39161.1
1146,False,3.0,False,5.0,57.0,0.4,111.0,5.0,10.0,291.0,11,True,True,0,4,21.0,2026.6
